permanent_id,title,brand,category,subcategory,price,volume,price_index,alcohol_content,country,url,thumbnail_url,image_url,rating,reviews,out_of_stock,description,is_buyable,stock_min,stock_max,stock_avg,stock_turnover_rate,total_annual_sales
30738,The Prisoner + FREE black wine glasses,,Wine,Red Wine,129.9,2250,0.37247311827957,15.5,United States,https://www.lcbo.com/en/the-prisoner-red-wine-free-2-speigelau-wine-glasses-30738,https://aem.lcbo.com/content/dam/lcbo/products/0/3/0/7/030738.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/0/7/030738.jpg.thumb.1280.1280.png,3.0,1,False,"From a California winery famous for its inventive red blends, The Prisoner is a captivating mix of Cabernet Sauvignon, Petite Sirah, Syrah and Charbono. Surprisingly bold and smooth, with dark chocolate, dark fruit and clove notes, it's ideal with steak. Buy three bottles and get two FREE* Spiegelau black wine glasses.",1,40,113,74.83333333333333,2.432071269487751,182
30878,Poderi dal Nespoli Orange Wine 2021,,Wine,White Wine,22.95,750,0.23538461538462,13.0,Italy,https://www.lcbo.com/en/poderi-dal-nespoli-orange-wine-30878,https://aem.lcbo.com/content/dam/lcbo/products/0/3/0/8/030878.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/0/8/030878.jpg.thumb.1280.1280.png,,0,True,"This skin-contact white wine (hence the orange colour) is based on Trebbiano with splashes of Pinot Bianco (10%) and Sauvignon Blanc (4%). It's fermented in temperature-controlled stainless steel with the juice spending three to six months on the lees. Look for suggestions of dried flowers, star anise, juniper and dried apricots and pair with oily fish dishes or veggie tempura.",1,0,554,375.0833333333333,2.2634970006665185,849
30957,Concha y Toro Winemaker's Lot 148 Las Pataguas Vineyard Carmenère,Concha y Toro,Wine,Red Wine,19.95,750,0.19,14.0,Chile,https://www.lcbo.com/en/concha-y-toro-winemaker-s-lot-148-carmen-rre-30957,https://aem.lcbo.com/content/dam/lcbo/products/0/3/0/9/030957.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/0/9/030957.jpg.thumb.1280.1280.png,3.7,6,False,"Produced exclusively for the Canadian market, this is loaded with cassis, chocolate, licorice and cedar with a notable campfire complexity. Characterfully dense and seriously structured with plush tannins and touches of spice. Great for ribs or veal medallions.",1,257,665,444.75,2.7048903878583475,1203
31042,Wines from Tuscany Chianti Gift Set in Vintages Wooden Box,,Wine,Red Wine,94.95,2250,0.30142857142857,14.0,Italy,https://www.lcbo.com/en/tuscany-wines-chianti-set-vintages-wdn-bx-prewrap-31042,https://aem.lcbo.com/content/dam/lcbo/products/0/3/1/0/031042.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/1/0/031042.jpg.thumb.1280.1280.png,0.0,0,True,"Chianti is where Sangiovese was born and where it is at its best. Discover three expressions of Chianti with this sophisticated gift pack from three of the top-selling producers. When just one won't do, this collection of Tuscan wine is presented in a wooden VINTAGES box, sure to please the red wine lovers on your list.",1,0,134,90.5,2.3977900552486187,217
31045,Red Wine Tasting Gift Set in Vintages Wooden Box ,,Wine,Red Wine,269.95,4500,0.39992592592593,15.0,Canada,https://www.lcbo.com/en/red-wine-tasting-set-vintages-wooden-box-prewrap-31045,https://aem.lcbo.com/content/dam/lcbo/products/0/3/1/0/031045.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/1/0/031045.jpg.thumb.1280.1280.png,,0,False,"A little Old World, a little New World, all in one pack. This selection of classic grapes and styles from around the world is the perfect choice when you cannot choose. This fine collection of wines in a VINTAGES wooden crate is an excellent selection for a true discovery on how terroir and grape variety influence wine.",1,11,54,32.666666666666664,6.0,196
31190,Vale de Touros Vinhas Velhas Reserva Red Wine 2019,,Wine,Red Wine,24.95,750,0.23761904761905,14.0,Portugal,https://www.lcbo.com/en/vale-de-touros-vinhas-velhas-reserva-red-wine-31190,https://aem.lcbo.com/content/dam/lcbo/products/0/3/1/1/031190.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/1/1/031190.jpg.thumb.1280.1280.png,,0,True,"This wine is 100% Castelão, which is a grape variety known for producing big, structured wines. The fruit is grown on vines aged 50+ years in the Palmela region of the Setúbal Peninsula of Portugal, immediately across the Tejo Estuary from Lisbon. Bursting with jammy strawberry, currants and plum along with mocha and baking spices, this wine will pair nicely with grilled sirloin steaks.",1,0,636,333.0,2.8228228228228227,940
32175,Lively Peach Cherry Rosé Flavoured Wine Beverage,,Wine,Sparkling Wine,3.1,341,0.12987012987013,7.0,Canada,https://www.lcbo.com/en/lively-peach-cherry-rose-flavoured-wine-beverage-32175,https://aem.lcbo.com/content/dam/lcbo/products/0/3/2/1/032175.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/2/1/032175.jpg.thumb.1280.1280.png,3.8,5,False,"This premium crafted refreshment is made with Canadian sparkling rosé wine and real fruit flavours of juicy peach, tart cherry and a hint of elderflower and mineral. Delicate bubbles and juicy fresh fruit on the palate lead to a crisp and refreshing finish. Serve chilled, over ice, or in elevated cocktails.",1,1853,4164,3222.9166666666665,2.706244343891403,8722
32363,Rocca delle Macie 8-Bottle Wine and Entertainment Gift Card Bundle,,Wine,Gifts and Samplers,151.6,6000,0.18716049382716,13.5,Italy,https://www.lcbo.com/en/rocca-delle-macie-free-entertainment-gift-card-32363,https://aem.lcbo.com/content/dam/lcbo/products/0/3/2/3/032363.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/2/3/032363.jpg.thumb.1280.1280.png,4.0,1,False,"Founded by filmmaker and winemaker Italo Zingarelli, the Rocca delle Macìe winery is known for its award-winning Tuscan reds. Crowd-pleasing and food-friendly, buy 4 bottles each of its Chianti Classico, with red fruit and chestnut notes, and its more savoury, oak-aged Chianti Reserva, and get a $25 Cineplex gift card. Total value: $176.60.",1,30,82,56.333333333333336,3.4437869822485205,194
32779,Yerevan Areni Karmrahyut Winemaker's Blend Red Dry Aragatsotn 2022,,Wine,Red Wine,23.3,750,0.23897435897436,13.0,Armenia,https://www.lcbo.com/en/yerevan-areni-karmrahyut-winemaker-s-blend-red-dry-aragatsotn-2021-32779,https://aem.lcbo.com/content/dam/lcbo/products/0/3/2/7/032779.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/2/7/032779.jpg.thumb.1280.1280.png,5.0,2,True,"Ruby red colour. Made with native Armenian grape varietals, this fresh and fruity wine pours with delicate aromas of dark cherry, raspberry, spice and nutty nuances. Juicy and fresh on the palate it shows nice balance and good length on the finish. Enjoy it with your favourite charcuterie and cheese.",1,0,534,368.9166666666667,2.913937203523831,1075
33847,Rtvelisi Kisi White Dry Wine 2021,,Wine,White Wine,12.4,750,0.13777777777778,12.0,Georgia,https://www.lcbo.com/en/rtvelisi-kisi-white-dry-wine-33847,https://aem.lcbo.com/content/dam/lcbo/products/0/3/3/8/033847.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/3/8/033847.jpg.thumb.1280.1280.png,4.5,2,True,"The Kakheti region has seen winemaking take place for thousands of years. The area features Georgia's red, sandy, calcareous clay 'cinnamomic' soils. These soils are known to encourage great depth of fruit flavour and impart a definitive mineral complexity to the wines. This one is floral, fresh and creamy, with mango, peach and pineapple notes alongside bright, fresh acidity. Pair with fish.",1,0,1199,644.5833333333334,2.344149967679379,1511
34722,Kechris Roza Retsina Wine,,Wine,Specialty Wines,31.25,750,0.34722222222222,12.0,Greece,https://www.lcbo.com/en/kechris-roza-retsina-wine-34722,https://aem.lcbo.com/content/dam/lcbo/products/0/3/4/7/034722.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/4/7/034722.jpg.thumb.1280.1280.png,,0,False,"This retsina wine is made with Xinomavro grapes and fresh resin extracts, bottled unfiltered and aged for 5 years. Clear refreshing notes of pine resin, mastic and herbs mingle with the smoked barrel notes. The generous acidity adds freshness to the palate with a complex mouthfeel and spicy finish. Serve with lamb.",1,184,487,286.3333333333333,2.2770663562281723,652
35041,Peninsula Ridge Tiny Bubbles Sparkling Wine VQA,,Wine,Sparkling Wine,18.95,750,0.24063492063492,10.5,Canada,https://www.lcbo.com/en/peninsula-ridge-tiny-bubbles-sparklng-wine-vqa-35041,https://aem.lcbo.com/content/dam/lcbo/products/0/3/5/0/035041.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/5/0/035041.jpg.thumb.1280.1280.png,5.0,1,False,"Tiny Bubbles is produced with selected grapes using the Charmat Method. The aromas are elegant and fresh with bright floral notes, hints of apple, pear and a light minerality. Fresh with lively effervescence this light-bodied, medium-dry bubbly is perfect paired with appetizers, sushi, spicy chicken and fresh berries.",1,274,683,463.4166666666667,2.872145297608344,1331
35719,Wine Art Xinomavro 2019,,Wine,White Wine,56.95,750,0.54238095238095,14.0,Greece,https://www.lcbo.com/en/wine-art-xinomavro-2018-35719,https://aem.lcbo.com/content/dam/lcbo/products/0/3/5/7/035719.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/5/7/035719.jpg.thumb.1280.1280.png,,0,False,"This complex Xinomavro is aged in a mix of new and seasoned French oak for twelve months. The nose shows red berry, cherry and leather with hints of earth and truffle. The palate is full-bodied with intense, grippy tannins. Flavours of earth, leather and dried fruit dominate the concentrated palate.",1,74,219,159.08333333333334,2.5332634887375587,403
36184,Infinito Winemaker's Selection Cabernet Sauvignon 2021,,Wine,Red Wine,14.25,750,0.13669064748201,13.9,Argentina,https://www.lcbo.com/en/infinito-winemaker-s-selection-cabernet-sauvignon-36184,https://aem.lcbo.com/content/dam/lcbo/products/0/3/6/1/036184.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/6/1/036184.jpg.thumb.1280.1280.png,,0,True,"A juicy red with plenty of spiced berries, strawberries and a fresh leafy accent. Textured and juicy on the palate with a medium body and tight but silky tannins. Some tangy white pepper in the finish. Drink now. Score - 90. (Zekun Shuai, jamessuckling.com, April 4, 2023)",1,0,1005,568.0,2.392605633802817,1359
36302,Stratus Field Blend Ancestral Sparkling Wine 2022,,Wine,Sparkling Wine,35.0,750,0.33816425120773,13.8,Canada,https://www.lcbo.com/en/stratus-field-blend-ancestral-sparkling-wine-36302,https://aem.lcbo.com/content/dam/lcbo/products/0/3/6/3/036302.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/6/3/036302.jpg.thumb.1280.1280.png,,0,True,"This is a wine that was envisioned by Stoyka after a trip with other winemakers to Italy, where field blends are part of the winemaking tradition. Stoyka wanted to gather up a variety of grapes from the estate, pick them all at once, press them and vinify using the oldest sparkling method in the world, predating the methode traditionelle, a naturally paused fermentation that restarts in spring to complete the 'bubbly' effect in the bottle. This is finished in a crown cap and left undisgorged while the lees remain in bottle and contribute texture and an intriguing hazy hue. The three grapes - Riesling, Chardonnay, and Sauvignon Blanc - need to be separated before joining together because VQA does not allow unidentified 'field blends,' and therefore each variety needs to be weighed and the information sent to the authority for approval. So, a lot of work for such a fun and simple, lightly effervescent bubbly wine. There is nothing funky about this, it's fresh, bright, enticing and intriguing with a lovely nose of bright lemon, white peach, nectarine, kiwi, and passionfruit. It's absolutely delicious on the palate, so bright and cheery with a soft, tickling bubble and firm vein of acidity on the finessed finish tying all those flavours above into a neat little bow. At 11% abv, flip the cap and pour in whatever glass you have handy and enjoy! Score - 92. (Rick VanSickle, winesinniagara.com, May 16, 2023)",1,0,426,252.83333333333334,2.8358602504943966,717
36861,Koncho Winery Alazanis Valley White 2020,,Wine,White Wine,13.95,750,0.16909090909091,11.0,Georgia,https://www.lcbo.com/en/koncho-winery-alazanis-valley-white-36861,https://aem.lcbo.com/content/dam/lcbo/products/0/3/6/8/036861.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/6/8/036861.jpg.thumb.1280.1280.png,5.0,1,True,"The Kakheti region of Georgia has been crafting wine forever, with some reports finding wines dating back to 2000 BCE. The spirit of these traditions is alive with this semi-sweet white made from the Rkatsiteli grape, showcasing flavours of dried mango, lychee, orange peel and fennel.",1,0,758,591.0,2.3790186125211505,1406
37292,Projection Winemaker's Cut Cabernet Sauvignon 2021,,Wine,Red Wine,18.25,750,0.17632850241546,13.8,United States,https://www.lcbo.com/en/projection-winemaker-s-cut-cabernet-sauvignon-37292,https://aem.lcbo.com/content/dam/lcbo/products/0/3/7/2/037292.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/7/2/037292.jpg.thumb.1280.1280.png,,0,True,"This Cabernet Sauvignon includes 15% Petite Sirah and was aged for 10 months in a combination of new and used oak. It has an undeniably approachable disposition without losing any of the boldness and complexity one wants from a California Cabernet. Look for generous cassis, plum and black cherry with spice, touches of vanilla, and a deftly integrated smoky oak.",1,0,758,432.6666666666667,2.174884437596302,941
37965,Henry of Pelham Sparkling Wine VQA,,Wine,Sparkling Wine,17.95,750,0.20811594202899,11.5,Canada,https://www.lcbo.com/en/henry-of-pelham-sparkling-wine-vqa-37965,https://aem.lcbo.com/content/dam/lcbo/products/0/3/7/9/037965.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/7/9/037965.jpg.thumb.1280.1280.png,4.0,1,False,"The Henry of Pelham Sparkling Wine is crafted with high-quality grapes using the Charmat method. Aromas of peach and pear resonate on the fresh and fruity palate, balanced flavours with pleasant effervescence. Made to celebrate every day of the week, pair with smoked salmon, rich cheeses, or buttery popcorn.",1,294,680,499.3333333333333,2.8237650200267024,1410
38461,Aslanis Family Winery Malagouzia 202,,Wine,White Wine,26.15,750,0.27893333333333,12.5,Greece,https://www.lcbo.com/en/aslanis-family-winery-malagouzia-202-38461,https://aem.lcbo.com/content/dam/lcbo/products/0/3/8/4/038461.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/8/4/038461.jpg.thumb.1280.1280.png,,0,False,"The Malagouzia grapes are cold-soaked with skin contact, imparting a light golden hue. The aromas express generous citrus fruit notes with peach, pear, white blossom and a hint of minerality. The palate shows white blossom and citrus fruit with pleasant acidity and a refreshing finish. It pairs well with Moussaka.",1,202,643,366.9166666666667,2.447422212128094,898
38464,Aslanis Family Winery Assyrtiko 2022,,Wine,White Wine,30.4,750,0.30024691358025,13.5,Greece,https://www.lcbo.com/en/aslanis-family-winery-assyrtiko-2022-38464,https://aem.lcbo.com/content/dam/lcbo/products/0/3/8/4/038464.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/8/4/038464.jpg.thumb.1280.1280.png,,0,False,"This crisp and refreshing Assyrtiko is aged on its lees and is matured in French oak barrels for three months. The aromas reveal zesty citrus fruit with bergamot, honey and vanilla notes. The palate is crisp, with lively acidity and good mineral notes. Enjoy it paired with grilled fish, lamb and Greek tomato salad.",1,87,418,317.25,2.3987391646966114,761
38625,Seven Numbers Traditional Brut Sparkling Wine,,Wine,Sparkling Wine,39.15,750,0.44961240310078,11.61,Slovenia,https://www.lcbo.com/en/seven-numbers-traditional-brut-sparkling-wine-38625,https://aem.lcbo.com/content/dam/lcbo/products/0/3/8/6/038625.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/3/8/6/038625.jpg.thumb.1280.1280.png,,0,False,"This award-winning sparkling wine is produced using the Traditional Method with Pinot Noir, Chardonnay and Furmint. It is matured for 50 months, resulting in a gentle mousse with notes of apple, citrus fruit and toasty brioche. The palate is creamy with fine bubbles and a long finish. It pairs well with smoked salmon.",1,156,297,216.66666666666666,2.4646153846153847,534
40205,Vaeni En Lefko Malagouzia Xinomavro White Wine 2023,,Wine,White Wine,22.6,750,0.25111111111111,12.0,Greece,https://www.lcbo.com/en/vaeni-en-lefko-malagouzia-xinomavro-white-wine-2023-40205,https://aem.lcbo.com/content/dam/lcbo/products/0/4/0/2/040205.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/4/0/2/040205.jpg.thumb.1280.1280.png,,0,False,"This unique white blend uses a combination of Malagouzia and Xinomavro grapes. The bouquet shows floral aromas with citrus fruit notes, pineapple and peach.  The palate is crisp and refreshing with moderate acidity, good fruit follow-through, and a lengthy finish. Pair it with white meat, fish and seafood.",1,224,740,414.9166666666667,2.9668608154247837,1231
40206,Vaeni Damaskinos Xinomavro Red Wine 2019,,Wine,Red Wine,22.95,750,0.23538461538462,13.0,Greece,https://www.lcbo.com/en/vaeni-damaskinos-xinomavro-red-wine-2019-40206,https://aem.lcbo.com/content/dam/lcbo/products/0/4/0/2/040206.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/4/0/2/040206.jpg.thumb.1280.1280.png,5.0,1,False,"Damascenos is made from high-quality Xinomavro grapes grown in the Naoussa region. This complex and robust red reveals aromas of dry red fruits, olive and chocolate, highlighted by cinnamon, vanilla and wood notes. The palate is rich and flavourful, with balanced acidity and well-structured tannins. Pair with roast lamb.",1,218,658,393.0,2.7480916030534353,1080
40683,Nct Winery Riesling 2005,Vintages Front Line Release,Wine,White Wine,14.85,750,0.17522123893805,11.3,Canada,https://www.lcbo.com/en/nct-winery-riesling-2005-40683,https://aem.lcbo.com/content/dam/lcbo/products/0/4/0/6/040683.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/4/0/6/040683.jpg.thumb.1280.1280.png,,0,False,"Colour: pale straw, lime tint. Nose: minerally, spicy, mint leaf, lime. Taste: off-dry, lime, peach flavours - unusual for Riesling but intriguing; good length. Drinkability: now - 2009. (Tony Aspler, winerytohome.com, Oct. 2006)",1,493,859,671.9166666666666,2.586630286493861,1738
41444,Nederburg The Winemasters Chardonnay 2022,,Wine,White Wine,18.95,750,0.18047619047619,14.0,South Africa,https://www.lcbo.com/en/nederburg-the-winemasters-chardonnay-41444,https://aem.lcbo.com/content/dam/lcbo/products/0/4/1/4/041444.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/4/1/4/041444.jpg.thumb.1280.1280.png,,0,False,"Bright and vivacious with lush honeyed apples and a clean citrus crush lifted by steely acidity, with charming creamy cashew notes at the end.  Score - 95. (Olivia Mason, decanter.com, May 1, 2024)",1,120,653,431.5833333333333,2.988994014288473,1290
41916,Sparkling Wines 10 bottles + FREE $35 restaurant gift card,,Wine,Sparkling Wine,179.5,7500,0.17994987468672,13.3,Canada,https://www.lcbo.com/en/sparkling-wines-10-bottles-free-35-restaurant-gift-card-41916,https://aem.lcbo.com/content/dam/lcbo/products/0/4/1/9/041916.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/4/1/9/041916.jpg.thumb.1280.1280.png,1.0,1,False,"Add some sparkle to the season. Buy 10 assorted bottles of festive, food-friendly Ontario bubbly (2 x Jackson-Triggs Sparkling Reserve, 2 x Saintly Sparkling Rosé and Sparkling Brut, 2 x Bask Lightly Sparkling Rosé, plus 2 x Kew Vineyards Organic Riesling Sparkling), and get a $35 gift card to Moxie's restaurants.",1,32,73,52.0,3.5,182
69351,Imperial Fortified Wine,Imperial,Wine,Fortified Wine,11.95,750,0.079666666666667,20.0,Canada,https://www.lcbo.com/en/imperial-fortified-wine-69351,https://aem.lcbo.com/content/dam/lcbo/products/0/6/9/3/069351.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/6/9/3/069351.jpg.thumb.1280.1280.png,3.0,2,True,"Medium amber colour; aromas of dried pears, walnuts, herbs and fruit cake; sweet and creamy along with flavours of sugared plums.",1,0,1015,691.8333333333334,3.1337027222356055,2168
71332,Man Family Wines Skaapveld Shiraz 2023,Vintages Front Line Release,Wine,Red Wine,14.95,750,0.14238095238095,14.0,South Africa,https://www.lcbo.com/en/man-family-skaapveld-syrah-2019-71332,https://aem.lcbo.com/content/dam/lcbo/products/0/7/1/3/071332.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/7/1/3/071332.jpg.thumb.1280.1280.png,,0,False,"'Skaapveld' refers to the grazing land for sheep that adjoins many Syrah vineyards in the Cape Coast region. This silky-smooth Syrah shows rich dark fruit, dark chocolate, earth, and a touch of black pepper spice. It has the structure and balance to drink to 2028 or beyond, and alternatively, will delight tonight with beef fajitas or burgers.",1,404,774,598.6666666666666,2.794543429844098,1673
135376,Ghost Pines Winemaker's Blend Cabernet Sauvignon 2020,Ghost Pines,Wine,Red Wine,24.95,750,0.23932853717026,13.9,United States,https://www.lcbo.com/en/ghost-pines-winemaker-s-blend-cabernet-sauvignon-2013-135376,https://aem.lcbo.com/content/dam/lcbo/products/1/3/5/3/135376.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/1/3/5/3/135376.jpg.thumb.1280.1280.png,5.0,2,True,"In true California style, this wine blends fruit from Sonoma, Lake County and Napa County to effortlessly balance bold red and blue fruit flavours with notes of smoky vanilla, dark chocolate, and hints of spices. A real crowd-pleaser red that will always be a hit with tourtière or beef stew.",1,0,661,344.6666666666667,2.445841392649903,843
136010,Pelee Island Winery Late Harvest Riesling 2021,Vintages Front Line Release,Wine,White Wine,15.6,750,0.17333333333333,12.0,Canada,https://www.lcbo.com/en/pelee-island-winery-late-harvest-riesling-2017-136010,https://aem.lcbo.com/content/dam/lcbo/products/1/3/6/0/136010.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/1/3/6/0/136010.jpg.thumb.1280.1280.png,5.0,1,True,"As the name implies, 'Late Harvest' means grapes are picked later in the year, allowing them to dry out slightly on the vine, concentrating their sugars and resulting in a richer, sweeter wine. This 100% Riesling was harvested before the frost set in, making for a well-balanced wine with bracing acidity and a kiss of sweetness. Pair with a spicy jambalaya or jalapeno poppers.",1,0,922,560.1666666666666,2.611722701576912,1463
142844,Stags' Leap Winery The Leap Cabernet Sauvignon 2018,Vintages Front Line Release,Wine,Red Wine,125.95,750,1.1581609195402,14.5,United States,https://www.lcbo.com/en/stags-leap-winery-the-leap-cabernet-sauvignon-2017-142844,https://aem.lcbo.com/content/dam/lcbo/products/1/4/2/8/142844.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/1/4/2/8/142844.jpg.thumb.1280.1280.png,,0,True,"Aromas of ripe blackcurrants, blackberries, licorice, cloves and tobacco. Hints of crushed stones and nut shells, too. Firm and chewy with full body and layers of fine, velvety tannins. Compact and muscular with an array of spiced, mellow fruit and a chocolatey finish. Needs some time to soften more. Try after 2024. [Drink till 2038+.] Score - 96. (jamessuckling.com, March 3, 2022)",1,0,100,66.91666666666667,2.779576587795766,186
174333,Esk Valley Winemakers Reserve Chardonnay 2018,Private Stock,Wine,White Wine,60.7,750,0.64746666666667,12.5,New Zealand,https://www.lcbo.com/en/esk-valley-winemakers-reserve-chardonnay-2018-174333,https://aem.lcbo.com/content/dam/lcbo/products/1/7/4/3/174333.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/1/7/4/3/174333.jpg.thumb.1280.1280.png,,0,True,"An elegant and creamy textured Chardonnay which displays complex flavours of white peach, grapefruit, flint and nuts with a long mineral finish. Made with a 'hands-off' approach it is age-worthy and exhibits the land in which it was grown.",1,0,201,146.5,2.7986348122866893,410
175174,Inniskillin Winemaker's Select Vineyards Pinot Noir 2010,Vintages Front Line Release,Wine,Red Wine,14.25,750,0.152,12.5,Canada,https://www.lcbo.com/en/inniskillin-winemaker-s-select-vineyards-pinot-noir-2010-175174,https://aem.lcbo.com/content/dam/lcbo/products/1/7/5/1/175174.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/1/7/5/1/175174.jpg.thumb.1280.1280.png,,0,True,"Medium ruby colour with a hint of garnet. Sour cherry, bramble and wild raspberry aromas accented by woodsmoke. Medium bodied, fleshy and concentrated Pinot that retains its elegance. Delicious, subtly smoky finish. Pair with seared tuna steaks, or venison chops in a red wine sauce. (Vintages panel, Nov. 2012)",1,0,885,640.8333333333334,2.4452535760728216,1567
186882,Shea Wine Cellars Estate Pinot Noir 2018,Vintages Front Line Release,Wine,Red Wine,84.0,750,0.84848484848485,13.2,United States,https://www.lcbo.com/en/shea-wine-cellars-estate-pinot-noir-2015-186882,https://aem.lcbo.com/content/dam/lcbo/products/1/8/6/8/186882.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/1/8/6/8/186882.jpg.thumb.1280.1280.png,,0,False,"All the Shea wines are sourced from the estate, one of the most desirable vineyards in Oregon. This entry-level bottle shows why. The mix of blackberry, black cherry, cola, cocoa and clean earth is perfectly balanced and integrated. Aged in roughly half new French oak, it is a fine expression of both site and vintage. It is already drinking well and should continue to improve over the next decade or longer. Editors' Choice. Score - 93. (Paul Gregutt, Wine Enthusiast, March 1, 2022)",1,73,165,109.58333333333333,2.445627376425856,268
208413,Kourtaki Mavrodaphne Of Patras Sweet Red Wine,Mavrodaphne of Patras,Wine,Fortified Wine,17.3,750,0.15377777777778,15.0,Greece,https://www.lcbo.com/en/kourtaki-mavrodaphne-of-patras-sweet-red-wine-208413,https://aem.lcbo.com/content/dam/lcbo/products/2/0/8/4/208413.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/2/0/8/4/208413.jpg.thumb.1280.1280.png,5.0,2,False,Available at select VINTAGES locations.,1,284,699,491.3333333333333,2.8758480325644507,1413
219022,White House Wine Co. Riesling Pinot Grigio VQA,House Wine Co.,Wine,White Wine,13.95,750,0.155,12.0,Canada,https://www.lcbo.com/en/white-house-wine-co-riesling-pinot-grigio-vqa-219022,https://aem.lcbo.com/content/dam/lcbo/products/2/1/9/0/219022.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/2/1/9/0/219022.jpg.thumb.1280.1280.png,4.8,5,False,"The House Wine Company focuses on creating food-friendly and affordable wines equally suited for Saturday night soirees and Monday night leftovers. This off-dry white shows aromas and flavours of pear and fig, with complementary notes of herb and spice. Try pairing it with butter chicken or pork ramen.",1,207,914,603.3333333333334,2.381767955801105,1437
219030,Red House Wine Co. Cabernet Shiraz VQA,House Wine Co. Wines,Wine,Red Wine,13.95,750,0.14307692307692,13.0,Canada,https://www.lcbo.com/en/red-house-wine-co-cabernet-shiraz-vqa-219030,https://aem.lcbo.com/content/dam/lcbo/products/2/1/9/0/219030.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/2/1/9/0/219030.jpg.thumb.1280.1280.png,3.3,3,False,"Vibrant medium purple; lifted, smoky and prune aromas with a touch of cedar and coffee beans; dry and medium bodied, with full fruit flavour and smooth tannins on a long finish.",1,370,1062,658.25,2.354728446638815,1550
224196,Pelee Island Winery J. S. Hamilton Vendange Tardive Pinot Gris 2017,Pelee Island,Wine,White Wine,17.95,750,0.17728395061728,13.5,,https://www.lcbo.com/en/pelee-island-winery-vendange-tardive-pinot-gris-2017-224196,https://aem.lcbo.com/content/dam/lcbo/products/2/2/4/1/224196.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/2/2/4/1/224196.jpg.thumb.1280.1280.png,,0,True,"This late-harvest pinot gris leaps from the glass with aromas of rosewater, exotic incense and citrus. It bathes the palate with lemon drop candy and lemon zest intertwined with sprigs of herbs and mineral notes. This is medium bodied with good texture and a drying finish and aftertaste. Delightful on its own as an aperitif that will get the gastric juices going, it also pours particularly well with scallops pan-seared in butter and placed over a bed of olive-oiled arugula. Drink or cellar. Exceptional Value!",1,0,835,459.4166666666667,2.6468347542173043,1216
